,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
10460,1,547,53,2,0.0,1,0,0,9332.68892293399
10461,1,797,57,9,101448.2468519294,1,0,0,161705.30763584477
10462,1,824,49,5,0.0,1,0,0,52936.857981466914
10463,1,689,42,5,0.0,1,0,0,44702.244182608265
10464,1,559,42,3,147753.70776881036,1,1,0,74661.62406437367
10465,1,839,51,2,112043.10338065462,1,1,0,85257.99858829731
10466,1,730,47,4,0.0,1,1,0,121874.33600662409
10467,1,736,39,3,0.0,1,0,0,134581.5515755076
10468,1,605,42,4,53447.74599646054,1,1,0,111487.03682127628
10469,1,620,36,5,0.0,1,1,1,12924.48831560787
10470,1,673,53,2,0.0,1,1,0,114370.46970273141
10471,1,680,29,9,199851.32586248076,1,0,0,84090.64286318162
10472,1,589,33,5,121300.70463982514,3,1,0,41895.523212709646
10473,1,693,35,7,152901.31632744274,2,0,0,178503.06617026488
10474,1,693,40,9,102586.28458546614,1,1,0,172295.00595749193
10475,1,669,45,2,0.0,2,1,0,115637.76925437964
10476,1,669,41,3,119092.02415609238,1,0,1,47500.58259796748
10477,1,652,44,4,123746.3549137655,1,0,1,50074.629218777554
10478,1,576,37,7,126599.55336046514,1,1,0,375.6410280932106
10479,1,641,48,5,87697.09921414148,3,0,1,63439.514978398714
10480,1,646,37,7,115858.31570464282,1,1,0,105577.56041401485
10481,1,691,40,8,181831.71437335695,2,0,0,187663.42758187145
10482,1,769,44,0,139833.1344585844,1,0,0,171026.21860438708
10483,1,650,49,5,163959.83678714666,1,0,0,152126.6323442036
10484,1,742,33,8,138098.82818719372,1,0,0,142380.34857646405
10485,1,723,37,4,179796.98967103745,1,1,0,65538.08154353584
10486,1,732,25,4,122823.28514913394,1,0,0,102610.834152521
10487,1,658,51,4,91235.82200524762,1,0,0,12760.586951789477
10488,1,590,37,5,145023.83597802784,1,1,0,169391.57922748706
10489,1,539,31,2,157978.03122809384,1,0,0,2655.572394995185
10490,1,558,53,7,140866.88294093122,1,0,0,174350.2196593682
10491,1,590,44,2,0.0,3,0,0,131814.9711057765
10492,1,704,42,6,0.0,1,1,0,185059.19106361197
10493,1,751,40,5,167550.15404794316,3,1,0,19650.66785246121
10494,1,644,39,1,115188.57566745838,1,1,1,107176.489509969
10495,1,648,30,4,0.0,1,1,0,198980.63275126053
10496,1,696,37,1,149859.97924194543,1,1,0,21028.614557299887
10497,1,667,51,7,116844.26325007319,1,0,0,172822.3126631177
10498,1,759,39,5,178656.31960096452,1,1,0,67151.83347267444
10499,1,712,53,5,0.0,1,0,0,25856.039025975304
10500,1,711,38,3,100335.40381057352,2,0,0,70761.99986098455
10501,1,545,31,4,122785.71303663959,1,0,0,62658.29284326599
10502,1,648,54,3,0.0,1,0,0,176103.07644210028
10503,1,545,36,6,0.0,1,1,0,143322.64418090138
10504,1,611,49,1,114005.48595721123,1,1,0,196502.55765071957
10505,1,594,34,1,103021.33718141093,1,0,0,179764.98494265176
10506,1,659,42,5,140239.64029590043,1,0,1,1172.944190789117
10507,1,764,50,1,82837.72200394914,1,1,0,182170.58815954233
10508,1,604,57,3,132573.72622629502,1,1,0,122447.76718570454
10509,1,835,43,1,108550.78542808554,2,1,0,184140.61276723244
10510,1,813,44,7,0.0,1,0,0,65484.7706566701
10511,1,577,51,7,123940.85651614949,1,0,0,111455.57385703221
10512,1,445,43,6,129297.31344990921,1,1,0,177247.89673665154
10513,1,574,53,3,0.0,1,0,1,93754.90665245776
10514,1,586,53,1,104970.68408580463,1,1,0,61764.41960647181
10515,1,670,43,6,116712.95079845772,2,0,1,123584.78847287504
10516,1,752,41,5,166899.6740806999,3,1,0,18943.086514352195
10517,1,671,53,2,0.0,1,1,0,149584.90226841523
10518,1,709,44,5,132585.23336717414,1,0,0,26970.103281771197
10519,1,737,45,6,102647.45877502747,1,0,1,147825.22214862256
10520,1,703,51,7,110639.4864981449,1,0,0,51030.4481516587
10521,1,545,50,6,127509.65056042933,2,0,0,79329.2971064404
10522,1,632,43,4,0.0,1,1,0,50637.288847495176
10523,1,611,44,3,117248.79878069466,2,0,0,5036.796207298311
10524,1,751,45,5,167120.091116461,1,0,0,122675.74320841653
10525,1,629,42,5,152392.12369765414,1,0,0,35055.08874292129
10526,1,743,39,6,119099.8960880675,1,1,0,170081.6905366495
10527,1,833,35,8,119884.61981278492,1,1,0,48100.89486974243
10528,1,501,53,3,65124.23323342592,1,1,0,77240.26528018914
10529,1,643,41,2,149565.9141414772,3,0,0,107991.80818711733
10530,1,624,39,1,121749.46448089008,1,1,0,64951.75511551301
10531,1,759,67,5,112509.28115352456,1,1,0,35926.09176593232
10532,1,790,38,6,0.0,2,0,0,3591.9708672585857
10533,1,689,55,1,0.0,1,1,0,22659.760009409485
10534,1,586,39,5,153304.74286738626,1,1,0,176247.27055811975
10535,1,805,39,8,133057.67001232156,1,0,0,27094.107757471444
10536,1,575,43,7,154071.26438582712,1,1,0,49912.58774273531
10537,1,696,50,3,0.0,1,0,0,38556.08526375868
10538,1,643,50,4,0.0,1,0,0,18051.503768855633
10539,1,616,33,8,105408.3855745358,1,0,0,78799.20482410083
10540,1,720,41,2,115961.50909552479,2,0,0,191299.12628427692
10541,1,749,59,5,0.0,1,1,0,17976.895934994252
10542,1,662,44,1,141236.08483020507,1,0,0,189607.4381116575
10543,1,638,58,2,109494.97269087673,1,0,0,141296.66570499263
10544,1,645,40,8,0.0,1,0,0,151578.78331126264
10545,1,612,48,6,135167.04576471957,1,1,1,123034.52601303348
10546,1,770,45,2,138262.33305164703,1,1,0,183596.8053712169
10547,1,633,43,6,108002.08341494555,1,0,0,80563.5309651357
10548,1,715,46,7,119936.00247707033,2,0,1,167202.55478355594
10549,1,593,48,5,132554.07613978145,2,0,0,36229.32262298032
10550,1,674,38,0,0.0,1,0,0,53145.25550003011
10551,1,610,55,2,166457.09389520832,1,1,0,157756.22592550414
10552,1,566,33,2,115793.77140794518,1,0,0,112288.2725511611
10553,1,632,39,8,137829.8944594168,1,0,1,117563.37259967395
10554,1,547,45,6,168286.65702200672,1,1,0,17920.390445485195
10555,1,845,38,8,119901.57056669262,1,0,0,49418.74214359521
10556,1,671,55,2,208975.5762688706,1,1,0,151357.81625239662
10557,1,569,50,3,0.0,2,1,0,75080.59799334734
10558,1,552,49,4,0.0,1,1,0,190074.5271227122
10559,1,587,46,0,122744.97772259322,1,0,0,180316.11944485968
10560,1,708,49,9,0.0,1,1,0,184508.05206651706
10561,1,559,46,3,120805.67450265306,1,0,0,178128.63325149816
10562,1,591,36,9,134292.20561326822,3,1,1,70944.8844666421
10563,1,715,38,5,97250.36274666344,1,1,0,98661.53876835662
10564,1,655,42,2,0.0,1,0,0,162718.96613549662
10565,1,650,50,6,0.0,1,0,0,144283.93690439782
10566,1,551,51,3,135044.61939650535,2,0,0,173722.24910730665
10567,1,710,40,5,170228.86960481806,1,1,1,155435.59403545098
10568,1,727,48,6,121159.57515977605,1,1,0,176804.82253204746
10569,1,679,50,5,143132.52450426196,1,0,0,47808.24848183234
10570,1,616,50,7,97332.23284904758,2,1,0,192279.26924500737
10571,1,657,38,5,104779.32933945257,1,1,0,194356.19444903036
10572,1,551,44,3,122968.6728173416,1,0,0,160482.94218179202
10573,1,625,49,5,0.0,1,1,0,149602.11063349448
10574,1,558,56,1,0.0,1,1,0,11835.268873383457
10575,1,590,38,0,0.0,1,0,0,65974.76755740216
10576,1,611,22,6,101207.43184509702,1,1,0,70201.69343715595
10577,1,748,34,7,118985.01984773758,1,1,0,49727.15983433103
10578,1,821,28,4,148919.1558900462,1,1,0,61401.17179624379
10579,1,568,56,6,116880.15569157767,2,1,0,121655.43020632128
10580,1,613,54,8,118875.14332590568,2,0,0,167515.28559150352
10581,1,763,34,2,102886.58034965735,1,1,0,63236.20033700778
10582,1,549,50,9,130081.38982053536,1,1,0,195831.47555790236
10583,1,548,41,3,151157.65462501254,1,1,0,175271.15128404286
10584,1,658,39,1,220721.40618982975,1,0,1,138979.9182756303
10585,1,632,44,6,133583.69020759873,1,1,0,101562.18131320324
10586,1,687,52,1,0.0,3,1,0,188026.5341386034
10587,1,697,31,7,183439.53398653594,1,0,0,115526.046527294
10588,1,708,47,4,112315.23065804684,2,1,0,159311.56482391933
10589,1,544,30,5,0.0,1,1,1,55767.95709264742
10590,1,705,26,3,122500.06454636119,1,1,0,102506.44746538528
10591,1,821,37,5,133172.81428130605,2,1,0,86721.86842075888
10592,1,737,48,6,127323.96723526895,1,1,0,65034.922304160726
10593,1,691,51,5,145058.70885944722,3,0,0,157104.45832656205
10594,1,753,39,3,117926.0869700285,1,0,1,50334.31034225904
10595,1,738,43,7,97082.20562891722,1,0,0,190913.65015612642
10596,1,546,42,1,0.0,1,1,0,83511.57589748925
10597,1,564,49,3,0.0,1,0,0,107282.11002586035
10598,1,695,39,8,0.0,1,0,0,113284.71979553458
10599,1,609,42,4,94947.30733838041,2,0,1,138541.44009577684
10600,1,718,33,8,0.0,1,0,0,183029.0263359717
10601,1,551,48,0,108802.79541188186,2,0,0,61435.877616867976
10602,1,658,53,3,0.0,1,0,0,59012.70680362635
10603,1,639,46,8,135224.74745857134,3,1,1,71720.19404656034
10604,1,494,51,1,139515.3251656571,2,0,0,69827.49380181609
10605,1,463,62,1,165506.23156739358,2,0,0,140564.61350862053
10606,1,568,41,6,0.0,1,1,0,77232.53787389194
10607,1,378,49,9,0.0,1,0,0,125732.3956804882
10608,1,607,24,4,208775.43783123398,2,0,0,196447.28392692015
10609,1,522,46,4,123723.98402052626,1,0,1,89798.4621849001
10610,1,655,47,2,0.0,1,0,0,177288.90446340712
10611,1,672,49,8,193983.64275921063,1,1,0,189195.3554520842
10612,1,546,54,3,0.0,1,0,0,9640.3507912298
10613,1,674,36,3,91278.79887864013,2,1,0,177837.47899528482
10614,1,715,46,2,87891.46154356713,1,1,0,90213.47198898475
10615,1,596,48,6,92457.29956064609,1,0,0,22593.312406517038
10616,1,630,34,1,155868.03043911787,1,0,0,37886.28288413341
10617,1,609,54,9,129135.20719121706,2,1,0,142692.58636187224
10618,1,665,39,5,123973.24937569119,1,0,0,47014.40678114035
10619,1,501,48,5,127263.47139019967,1,1,1,92291.99960411065
10620,1,499,44,0,179633.00209836915,1,0,0,3192.409421150699
10621,1,530,50,0,109086.81809876696,1,1,0,54894.61263816267
10622,1,465,34,5,145227.40909830068,2,0,0,100858.60582337594
10623,1,538,57,8,0.0,1,0,0,103869.67349819052
10624,1,704,35,5,0.0,1,0,0,133996.68342155474
10625,1,637,44,2,225573.34504166082,1,0,1,141447.63247388782
10626,1,704,56,3,0.0,1,0,0,62813.55572538433
10627,1,713,52,4,85831.17225095481,1,1,0,105466.36196762952
10628,1,711,58,2,128432.83690864556,1,0,0,189671.1271390136
10629,1,656,47,5,129653.51004583534,2,0,1,132203.90571352487
10630,1,753,52,7,130434.53718822758,1,0,0,63845.86317483566
10631,1,646,49,0,89932.17549371911,1,0,0,187650.4052284502
10632,1,660,45,7,96060.33255288226,1,1,0,84724.97959230626
10633,1,486,39,3,0.0,2,1,0,170779.04750053945
10634,1,822,48,10,76704.8148110979,1,0,0,144527.18228424623
10635,1,589,39,5,124246.42489964156,2,1,0,41874.17966480017
10636,1,770,44,3,0.0,1,1,0,25659.274504815836
10637,1,677,25,3,210863.25750260375,1,0,0,194499.80248466766
10638,1,802,32,5,68890.50040454166,1,0,0,48524.13763269205
10639,1,753,37,4,49456.42626285427,1,1,0,73292.15846612334
10640,1,733,34,3,100443.72970660035,2,1,0,48548.59684259593
10641,1,648,44,3,182836.27883109686,1,0,0,112151.65864307094
10642,1,745,40,4,106113.07332650365,1,1,0,135354.17376555185
10643,1,532,42,8,112764.31866250857,1,0,1,1036.7540739747412
10644,1,618,44,3,116996.9241149026,1,0,0,5094.067232757006
10645,1,605,46,4,151940.71897634072,1,1,0,39310.41869966453
10646,1,631,50,3,122766.01176659514,1,0,0,14995.41296569081
10647,1,644,62,6,0.0,1,1,0,49515.1771011283
10648,1,693,46,4,96950.99407883373,1,0,0,144043.27005369903
10649,1,626,36,1,0.0,2,0,1,74014.60321508301
10650,1,549,44,2,73040.72009805929,1,0,1,110790.25902059875
10651,1,744,39,1,117289.75192981743,1,1,0,121918.411840595
10652,1,658,31,5,0.0,1,1,0,199013.68231788665
10653,1,707,26,4,154595.73161047415,1,0,1,134078.57250158102
10654,1,802,49,8,117506.14270767746,1,0,0,100338.72778758584
10655,1,721,43,5,105077.29244782307,1,1,0,126467.85401198514
10656,1,725,40,1,92969.65831725007,1,1,0,71987.31226473102
10657,1,664,38,5,92267.45350686241,2,1,0,177365.9442514004
10658,1,586,48,5,102466.42529965141,1,0,0,177519.46165714986
10659,1,622,36,8,114714.92894972481,1,1,0,107408.4078902536
10660,1,614,43,4,126092.50400810469,1,0,0,132719.05543024474
10661,1,767,57,4,0.0,1,0,0,62445.40928193846
10662,1,744,49,2,96903.2486593486,1,1,0,77029.30711427226
10663,1,704,34,5,0.0,1,1,0,25606.31520487826
10664,1,669,42,4,118618.72502833483,1,0,0,130113.32009820716
10665,1,600,34,4,81507.22526778556,1,1,0,72848.0417090301
10666,1,521,43,7,159094.33762357332,1,1,0,117724.14282703018
10667,1,572,29,5,0.0,2,1,0,170467.95918241903
10668,1,707,42,4,81906.12805352484,1,1,0,114672.49964796254
10669,1,695,25,5,188349.99594149366,1,0,0,49242.512150628514
10670,1,663,45,8,147139.63464958142,2,0,0,173408.5277809555
10671,1,668,52,0,178371.70145708375,1,0,0,24474.094710894384
10672,1,679,39,3,167290.54363459375,1,1,0,139431.81761463772
10673,1,762,40,1,104865.75474534533,1,1,0,61320.00505317575
10674,1,636,44,3,0.0,1,1,0,49897.18743911871
10675,1,600,38,8,127955.67824288196,1,0,0,61395.19697690254
10676,1,828,46,5,108182.20099978636,1,1,0,45896.493943140544
10677,1,519,27,3,121190.22893996804,1,0,0,164174.9341467584
10678,1,642,44,5,0.0,1,1,0,82969.28222563572
10679,1,613,42,3,0.0,3,0,0,111053.59173719073
10680,1,633,50,7,0.0,1,0,0,144344.938994191
10681,1,767,43,9,124526.99564156185,1,0,1,198599.91860700218
10682,1,840,56,2,0.0,1,0,0,53019.11331527338
10683,1,676,46,6,129423.54023137275,2,0,0,93380.11891849259
10684,1,559,40,3,151842.56944622227,1,1,0,175589.0602184579
10685,1,611,22,6,101218.39249019853,1,1,0,70212.8632225849
10686,1,695,43,8,147214.11202354904,1,0,1,8869.844859912653
10687,1,594,36,7,0.0,2,0,0,1139.0954168384733
10688,1,720,25,3,122565.96231550953,1,1,0,102493.87430864369
10689,1,695,34,4,130548.29942265374,1,0,0,121961.65381770104
10690,1,365,40,0,111158.05079708004,1,1,0,172397.16469391316
10691,1,755,29,7,147795.6809494043,1,1,0,23506.506989751906
10692,1,584,45,7,67567.5645440585,1,0,0,44561.357993590915
10693,1,619,44,6,154834.43469934902,1,1,0,50366.59449823723
10694,1,730,55,3,126432.77579434843,2,1,0,96203.51560666767
10695,1,571,36,8,105424.10674381141,1,0,0,79820.04490389505
10696,1,639,48,4,131969.5683267228,1,0,0,170681.77892968192
10697,1,650,40,5,123731.50547713209,1,0,0,47842.38803762031
10698,1,555,45,4,0.0,2,0,0,5449.589187637009
10699,1,690,49,2,136105.94347597493,1,0,0,144307.0897369555
10700,1,547,41,8,0.0,1,0,0,170104.80007671606
10701,1,740,34,1,0.0,1,0,0,174347.6695339521
10702,1,615,39,9,123819.61627683141,1,0,0,199084.34736637387
10703,1,745,46,8,66551.69311574804,1,1,0,78725.53931192424
10704,1,657,30,3,86285.39256533573,1,0,0,90684.92099548953
10705,1,685,47,5,125625.27280071533,1,1,1,79203.1036756145
10706,1,577,47,4,155721.34375363353,1,1,0,75616.50329750599
10707,1,741,40,4,168084.3011356187,2,1,0,20672.947970220608
10708,1,787,42,1,104560.09644532729,1,1,0,61742.828155179595
10709,1,632,44,2,0.0,3,0,0,110892.98337762202
10710,1,636,50,4,166383.10189356742,1,1,0,152220.78181958484
10711,1,655,46,5,87294.55807582065,1,0,0,85699.83886669691
10712,1,669,46,3,98411.20082814812,1,0,0,110980.99057764257
10713,1,644,39,4,0.0,1,1,1,198699.4886165189
10714,1,694,45,7,78540.6185183154,2,0,0,33850.245130418574
10715,1,664,27,1,157371.18711675348,1,0,0,37294.86402057649
10716,1,609,50,4,0.0,1,0,0,42471.306899138646
10717,1,692,55,5,124495.64070063276,1,0,0,181472.42671839846
10718,1,513,43,5,93182.06639385362,1,1,0,171176.60214365882
10719,1,638,36,1,124554.8909408112,2,1,0,57885.63975798939
10720,1,682,32,6,162126.52021237146,1,1,0,12951.535463612783
10721,1,764,49,1,125785.10061379668,1,0,1,132006.59621692201
10722,1,556,47,6,61423.405106376944,1,0,0,171934.376009204
10723,1,745,45,4,137076.85476433786,1,1,0,183362.30958638655
10724,1,508,47,4,158179.8431456736,2,1,0,116198.06473014446
10725,1,524,43,8,120955.84832470697,1,0,0,56833.439267317066
10726,1,651,47,2,0.0,1,0,0,116591.16285792482
10727,1,814,55,6,131284.40997781992,1,1,0,170605.41684396385
10728,1,502,49,5,0.0,1,1,0,160572.32364299402
10729,1,597,45,5,142267.69884510696,1,1,0,48737.45172421088
10730,1,721,29,6,0.0,2,1,0,91842.15950040585
10731,1,492,39,5,0.0,1,0,0,148223.40361349395
10732,1,466,50,9,92834.03564036939,1,1,0,154795.05401306678
10733,1,601,43,7,107393.4036554853,1,1,0,79409.13748843425
10734,1,752,48,6,109025.25999804153,1,0,0,184452.49595492176
10735,1,705,34,5,110923.7615939034,1,0,0,166202.8229128299
10736,1,755,34,9,0.0,1,1,0,19626.668268016332
10737,1,397,48,4,0.0,1,1,0,157182.9811646698
10738,1,797,36,4,119866.14570311851,1,0,0,192257.6990898349
10739,1,621,41,3,114455.57374102257,1,1,0,96804.42510917157
10740,1,754,52,4,98080.87759111702,1,1,0,77183.68018276081
10741,1,592,33,2,145526.92127228665,1,1,0,57447.74353107382
10742,1,403,49,4,0.0,1,1,0,157134.22479899452
10743,1,799,31,8,192052.15086617135,1,0,0,54176.65498870124
10744,1,658,45,3,55109.870297537076,1,1,0,158396.937091864
10745,1,739,48,6,28205.839388600278,1,0,0,162999.732951886
10746,1,543,45,3,91081.59140318926,2,0,0,136279.39522724305
10747,1,663,41,8,0.0,1,1,0,136108.16014646206
10748,1,696,47,4,66171.82023768421,1,1,0,16879.434698656678
10749,1,523,48,2,0.0,1,0,0,174110.38886661208
10750,1,604,55,7,128195.63689034697,2,1,0,140401.2504108728
10751,1,671,44,3,148329.71392380388,1,1,0,45129.55265961381
10752,1,519,43,6,155939.5394268848,1,1,0,73711.00413534525
10753,1,721,58,4,0.0,1,1,1,163298.44705547672
10754,1,787,39,5,127934.05433944838,2,1,0,9192.064904944522
10755,1,703,30,7,185912.1030830663,1,0,0,114492.40834397123
10756,1,623,39,3,91853.80280991181,1,0,0,194408.6421462109
10757,1,704,54,1,0.0,1,0,0,128308.36735369609
10758,1,692,64,5,121837.07616932227,1,0,0,10064.45828591238
10759,1,680,40,3,130867.49853415873,1,1,1,162043.98044877392
10760,1,532,49,5,127053.23807789112,1,0,0,79414.47559311289
10761,1,649,38,6,0.0,1,1,0,12098.364222274207
10762,1,639,37,8,0.0,2,1,0,133051.24282984223
10763,1,743,45,6,121512.85389107793,1,1,0,54661.63193123972
10764,1,716,37,8,0.0,1,0,0,188721.7023323133
10765,1,775,30,5,0.0,1,1,0,193921.04372431737
10766,1,608,50,2,89395.1541972199,2,0,0,161638.0809840868
10767,1,502,43,1,0.0,1,1,0,49588.65365552519
10768,1,489,58,5,135325.39443828224,1,1,0,173068.14431856736
10769,1,539,40,6,0.0,1,1,0,98818.4230909256
10770,1,759,34,4,0.0,1,1,0,26088.254999487337
10771,1,719,39,8,113516.3750494989,1,0,0,151489.66784400228
10772,1,615,48,9,115795.44109967917,1,0,0,12854.865890615089
10773,1,628,41,4,144915.1702925107,1,1,0,72694.18481886075
10774,1,549,51,5,127550.10737653589,2,0,0,79675.40111343589
10775,1,660,41,7,76185.54664107371,2,1,0,129940.91469295019
10776,1,695,42,6,116794.47493442199,1,0,0,173976.19920035324
10777,1,581,42,7,176487.65240302458,1,1,0,66089.06209635644
10778,1,758,36,6,67848.62074237048,1,0,0,48212.374871866035
10779,1,609,40,5,0.0,2,0,0,56118.01165613188
10780,1,721,52,5,116393.59385524399,1,1,0,156402.6578430023
10781,1,544,42,3,152990.96268787517,1,1,0,53006.0363607685
10782,1,643,34,1,163816.03945495986,2,1,1,29317.306524393494
10783,1,844,54,7,108181.34517321203,1,0,0,24075.985524351836
10784,1,816,55,6,108137.96875405723,2,0,0,24665.75394610352
10785,1,664,46,1,178611.37523717288,1,0,0,27080.190865459404
10786,1,689,51,7,0.0,1,0,0,38930.60053363677
10787,1,615,48,9,115441.71556610322,2,0,1,138689.77996638673
10788,1,747,53,2,144842.97695224237,1,1,0,93381.30860361658
10789,1,625,37,1,137967.8831134113,1,1,0,60610.058904250596
10790,1,543,26,4,115160.97425496516,1,1,0,85899.304471492
10791,1,546,51,3,0.0,1,0,0,174059.79498388126
10792,1,546,59,4,0.0,1,0,0,61513.520553678034
10793,1,549,57,2,68020.23949787772,2,0,0,8085.140081037482
10794,1,635,37,6,143903.92628258787,1,0,0,107229.59504743436
10795,1,566,36,9,153583.0917106923,1,1,1,54072.612850449375
10796,1,628,50,8,111881.30718924344,1,1,1,162676.0025711943
10797,1,620,54,5,0.0,3,1,0,75155.76981905478
10798,1,634,49,7,0.0,1,0,0,144368.71115006204
10799,1,536,49,1,109046.96852048533,1,1,0,54995.79139851108
10800,1,655,31,3,86787.70276245025,1,0,0,92776.34771150126
10801,1,691,44,7,192122.70403534564,1,1,1,28243.291516338068
10802,1,553,48,7,110473.08869508431,1,0,0,3197.7309068771347
10803,1,573,57,3,0.0,1,1,0,25824.124077604123
10804,1,646,45,3,87614.05115727373,1,0,0,57471.1284835372
10805,1,576,33,5,121675.18392071774,1,1,1,22051.351543836343
10806,1,591,27,9,0.0,2,0,0,94646.65164400917
10807,1,561,33,0,108735.61010688683,1,1,0,109203.12079200997
10808,1,721,53,4,0.0,1,1,1,11478.770308401714
